sold_at,WAWA1.MM5W,WAWA1.MM4K,WAWA1.MM57,WAWA1.MMFO,WAWA1.MM4S,WAWA1.MMEV,WAWA1.MM9P,WAWA1.MM18J,WAWA1.MM11S,WAWA1.MM13P,WAWA1.MMQY,WAWA1.MMIP,WAWA1.MMFE,WAWA1.MMM9,WAWA1.MM1E3,WAWA1.MMCF,WAWA1.MMIQ,WAWA1.MMDN,WAWA1.MM1VW,WAWA1.MMEJ,WAWA1.MMLP,WAWA1.MM3E,WAWA1.MM12U,WAWA1.MM9R,WAWA1.MM5Z,WAWA1.MMCD,WAWA1.MMNZ,WAWA1.MM12M,WAWA1.MM4C,WAWA1.MMKG,WAWA1.MM17J,WAWA1.MM10X,WAWA1.MM4M,WAWA1.MMZW,WAWA1.MMBH,WAWA1.MM13G,WAWA1.MM18Q,WAWA1.MM13M,WAWA1.MM3F,WAWA1.MMCT,WAWA1.MM4D,WAWA1.MMC9,WAWA1.MMC8,WAWA1.MM12V,WAWA1.MM66,WAWA1.MM4V,WAWA1.MMBE,WAWA1.MM1FJ,WAWA1.MM1OE,WAWA1.MM1BU,WAWA1.MM1GV,WAWA1.MM1H0,WAWA1.MM3H,WAWA1.MM3P,WAWA1.MM3W,WAWA1.MM4F,WAWA1.MM4H,WAWA1.MM4Z,WAWA1.MM5G,WAWA1.MM5J,WAWA1.MM5K,WAWA1.MM6Z,WAWA1.MM9I,WAWA1.MM10C,WAWA1.MM10J,WAWA1.MM11R,WAWA1.MM11Y,WAWA1.MM11Z,WAWA1.MM18B,WAWA1.MM19U,WAWA1.MM116,WAWA1.MM167,WAWA1.MMAP,WAWA1.MMAQ,WAWA1.MMB8,WAWA1.MMBD,WAWA1.MMCE,WAWA1.MMD2,WAWA1.MMEC,WAWA1.MMEK,WAWA1.MMFX,WAWA1.MMG9,WAWA1.MMGA,WAWA1.MMHE,WAWA1.MMHP,WAWA1.MMI3,WAWA1.MMJ9,WAWA1.MMJQ,WAWA1.MMK6,WAWA1.MMMH,WAWA1.MMNI,WAWA1.MMQ9,WAWA1.MMVV,WAWA1.MMWE,WAWA1.MMXZ,WAWA1.MMY1,WAWA1.MMZY,WAWA1.MMZZ,WAWA1.MM11W
2018-05-17,29.157787835074185,13.424723674994993,13.131416316900705,11.533720185608864,10.0837562099588,15.916910875201152,11.941566604607138,8.334328281219243,7.722612725388102,11.267203616584032,10.968988713802919,12.785772265606017,12.180465371356394,11.81406452465207,10.492964002623818,10.601112428814371,10.455729874099983,10.329580613891919,8.920710324328757,14.190559856698858,11.64538740358165,14.113078914594302,13.949613536935981,10.741995309099593,17.046393784037203,10.837820366192412,47.5290782495001,8.265091996888742,12.968787422400032,,14.73906501738511,12.26343478419807,13.811853043099388,15.853473448228124,14.109204736211955,10.039354144967172,12.948679132536776,24.519512060430664,30.45808804932985,11.2200458898406,68.23386096379234,9.72483747711612,10.74865721040002,12.467668938257509,9.041760608846008,21.49987640761819,11.847445415546092,7.786328174672407,48.005224684087224,,27.919737732006872,24.85780343997654,11.96547116748513,24.01160511186435,11.232466197555611,79.27640550359176,16.848111393760856,22.37038467049264,9.30305286021041,35.635805257653665,16.142394474646576,35.92831952134727,33.53293383333149,18.062724138504,20.31100361690189,18.773014305659796,25.115188357844342,22.20651136088648,,26.673451317837994,23.98138391403989,12.227447638280356,40.63973068833217,59.252648371592805,26.32847036246838,24.607758868651995,23.462519969537627,11.654999961634422,9.352831836180748,40.08579597806937,26.16052376768243,22.83984105683859,19.299167638685272,26.362763936560043,28.179628673992173,8.080007007131499,29.776557891928203,25.71942124622494,25.95540157049997,23.44290039845661,22.83187962803027,7.14731894507,20.055329220326648,19.277468062607092,30.70900979935926,23.705052548141722,11.827213401935916,40.34177046189222,23.696744971864092
2018-05-18,25.624374613234778,11.906890295005589,13.334234140591368,12.389002089501021,10.874991494738095,15.639641559616864,15.29623556848775,8.727558754553495,9.007140776996689,11.737669823810288,12.260726751240162,13.686174720467237,11.780948612708725,10.468697589452072,8.826654364990642,9.8003194777162,10.505441523712273,12.232163323457103,8.174584322980747,11.825236844128305,15.91102267694301,13.003731731749575,13.041519109724907,10.886642353153404,14.438552548221516,14.595792922846469,21.813521587798313,9.172394847519705,10.410805094967856,,15.911787402252708,9.146092103943058,15.85976104712715,13.383960476228127,12.3135498549782,8.097308294072715,7.313596702731463,22.912100155090336,36.21130968626052,10.967194591457435,15.582462185989023,12.25959125196315,10.2017355252892,11.400869999736221,10.936942248567787,8.684307596297026,8.201480472468987,7.835531367787732,42.853100982420436,,21.21573616143485,23.671017416877714,11.565169396146025,27.068707451476055,12.159591807032145,17.69398734808145,11.216323345368247,23.20632738000031,10.185822532376504,45.543297841790185,8.139756847387305,19.194530813695206,70.67570533247209,24.046726632421016,18.678706077348103,25.101468450933993,10.193272203482339,22.149619654887683,,21.728720585542213,23.77683680004389,9.974543720319813,55.11200712830321,88.75087163891219,24.814346789076268,26.964982856929126,22.627363150639244,14.229391808149652,9.323919027262333,26.882565364242502,11.487645487907226,20.187885586412158,21.05100428764475,27.272641636017994,31.196448800047587,9.20843262695783,49.7609876162982,19.98706709251736,22.35603789700262,20.610965533424906,23.487809245336752,8.35505697970976,24.688723042028325,16.292096470746383,19.747110308993456,38.480462729256615,14.651812909672529,34.23259080661779,28.388799105598462
2018-05-19,23.582044854387593,13.886343142881627,11.736956061374414,10.19736014112078,10.3868195701152,16.129467028295906,11.40184327271919,7.893496617587133,7.819707014619295,10.53401743714941,10.973636782010848,9.534274962099396,10.980646944547347,17.490708780643754,8.586549628613687,10.580376792909018,10.654384406136902,12.763372402241457,9.132005648742544,12.886177194943956,13.117447847444188,10.778158788992393,12.863235893726994,8.950891508015719,14.687801980547082,10.984861420487539,22.00275472422818,8.065803067537722,12.227399700567199,,16.222193579772892,9.14408912112211,12.23250751356352,13.136028275935132,14.350357126983107,6.915170676327996,7.605375955747209,22.458571056153097,20.824650480454352,8.90014028012975,19.216725413193075,12.873034538891458,8.959564324221919,11.010967743743722,11.78066091983529,14.204657994277895,11.898951149520117,7.858309710161571,137.54906282648545,,35.301461942549764,26.974022287606918,8.089552650796437,29.46398403368074,9.368532053986547,21.765079475330616,12.989636380266234,21.60371701116326,9.110498981513079,33.29887323419018,8.980196979825664,21.235891192160377,63.724027235092606,22.005072716918225,15.22489611780111,21.12244717601531,10.391536620410537,16.513709068499058,,19.121066923385687,22.66828238806544,14.126955173053371,37.939981869294876,23.84445503908846,21.941958655068795,35.075354192552474,24.556613717818703,9.370700498953859,10.645624954279313,41.921360846910936,45.43584696672148,20.388264562611518,20.496815447569208,26.650099889801883,17.37316474795781,5.518998506625005,28.89695915872793,22.600308528439555,28.475798209706387,20.043628588713513,20.54112909667448,6.8934775106552335,20.303450148561932,19.98520706588769,9.106246940058968,25.2661343737121,11.359677281217412,42.338063563604194,36.579791832645924
2018-05-20,27.450392938718167,12.237009862682706,9.71406060483331,12.569110275785297,11.346774222009811,14.825739398126947,11.566552105295749,6.404229988670274,11.890354587366526,11.347579353837093,10.835344366012277,10.457645636969735,11.745257095311565,15.292541764973492,9.806445940315076,9.40048207248034,10.305227062934819,13.68658829828942,11.789315635099156,14.185404711875936,14.136572600208725,13.420881185832389,13.22463156606988,9.763325033836743,10.14636943868716,8.92777023207508,40.17549821897492,9.778432807267977,13.953631384635514,,12.260162576142395,12.913714819937015,11.988402037762171,13.004121112241485,17.214797882717242,7.248043176044748,6.66331537231921,20.09419527250903,25.284444522356512,10.167802343212514,31.450232932605626,9.249297562651208,8.894432730060863,12.350974581159644,13.644501407344855,12.761114483518437,10.040046179223303,7.304456395982808,59.693232797513836,,29.97218559909281,20.084207589416557,12.02005559223471,25.60494228722662,21.38440040935898,19.68480032070743,10.177690969037016,22.729881792299718,9.93986626227816,33.15931607496244,8.770583842132867,23.114253335877674,33.774934360049336,19.41495534193975,19.111437997579596,31.368814982154092,40.252588460591916,19.736829696100266,,20.936572556222163,24.145936584913734,14.283491573358651,11.820205863971518,16.621051998107987,22.17371811200985,24.38388142225677,20.409286144119278,9.805655110974271,8.195000170593037,29.881370093826195,63.230770752854184,20.85381721539752,20.957059667703465,29.17158340800985,29.303015991458153,7.979067736974009,33.9814086598399,21.3958498587436,21.92553970254612,24.909941546541564,21.079303996095216,7.17011360335382,22.971842579905175,14.388178891870346,29.49301076405343,32.836241812418734,11.914713258419498,42.17679613995803,25.56925228851488
2018-05-21,24.2746391301597,13.429177071399998,10.246147048154928,11.630700406384202,12.743982177081003,14.488516690791869,19.296521728652053,8.263516931520972,7.25983451065316,12.231950898546712,10.688404744032185,10.37782853642361,9.887519538256399,11.540390845992958,8.683065121486292,9.35270633637644,10.087214231144028,16.454407833303797,10.395291811536438,13.231998864306385,11.917752555038872,16.692306019507647,16.264513771805664,7.604763603728851,16.223171164477474,12.575957708626275,42.8510917930587,8.47674822597605,13.567190876270617,,17.400929491108073,15.560193970172595,12.90774359603791,11.278740754953983,14.31020083603633,8.906166488374952,8.764317533165347,21.30034165571602,25.68841047135274,9.216276974692375,10.844245939667728,12.19714390900528,8.133633812591768,10.006137396908052,9.544926348867204,14.091061624132507,10.367825885322441,10.058743760242203,32.28419185282084,,41.34916087419429,27.870421801572473,9.06685976418069,29.73331776560237,11.080698751338447,21.9019976217291,11.211441461933342,25.862397031691895,13.227130324261996,36.786102434426496,13.564063643817017,20.791281047414863,33.3008082599992,20.31064097947941,17.03028062165241,52.07843272639928,108.40328654304413,20.467030984570506,,18.397591587847742,24.049913772951253,17.01994303690048,23.278540189052524,65.02393566987467,25.150283960519733,24.76912966902363,20.9723627846265,10.134125801363714,8.633244537268443,52.40609715905626,50.677660184919574,22.16911834288775,21.36971034847479,29.80499310875005,15.459682898436084,6.612580211981639,42.35611019972569,15.868325051222586,23.80955512132244,19.57808307281018,21.810729182556173,6.919723879572817,22.79368373853049,21.359292302773635,19.850929210337583,21.540387971682126,13.880950107356709,18.165765439419282,25.78412775990543
2018-05-22,22.950377005020773,14.993859787822014,11.991778348215647,11.98545685046758,10.026202757438588,13.606302879637534,13.743881654251298,8.611025872264548,9.673118750884525,10.073896277001197,10.964093427266409,10.540118146425085,10.007307569621354,10.512672038161982,9.043994598049753,10.029097802879678,9.517233595114416,11.710662517589942,8.698996645343648,14.049052256540898,12.697805287544664,17.295120836547472,14.95354833617398,9.600873063836696,13.24798526599628,11.107624655310774,43.27460442929531,7.727662562502734,13.078426009178672,,9.551587323279904,8.705737042911272,13.03355361941377,13.214045793217728,11.117376354595244,11.760885109977425,6.859816606542127,20.929800178372357,23.344969918511747,12.73277320058248,24.604590127802226,13.122062430499618,11.6590355948726,12.59219771370151,12.841483262565431,11.271303672560089,11.04446204430236,7.60144385706739,62.371112026652014,,39.645068472496654,29.992629729739313,18.82444387858271,26.108201241497007,9.481264885994053,22.266603123385103,17.280881414649876,19.49886046412573,9.523897551378306,38.6577855150234,9.435792695682945,15.561323155663157,15.257245483493728,20.935873901156093,18.566887469783527,19.348282571368923,50.24775942055242,21.12254082061992,,23.95940144604418,26.944945231681412,15.332363285171075,19.671663934325224,43.48508578939578,23.825383744840863,28.121960024043375,23.912562382927838,8.492604667920439,8.199000489558333,29.068354460383247,43.24001276126975,20.533665542591706,18.751730169835493,27.293500252661396,28.460897720339375,9.557780595063983,23.68197399039262,23.687064112397707,21.155881938138343,21.824326293659244,24.1411325499207,10.092676058420993,23.200997620677065,16.947418667742326,50.7256481676296,33.81536710674753,17.22674865702441,15.598946823962402,22.741667382505156
2018-05-23,21.938709429139344,11.576772196908143,12.530159099417178,12.751295283482571,10.192694559908894,15.053510577978722,11.00113519218681,9.751728936015862,8.789642274752765,10.144263069424863,9.86943172860152,14.010490070369924,8.762293347036238,10.209722803428122,7.881513381440795,10.380688285973138,11.085885631129866,14.228079541119646,9.212745000797408,13.588488638837484,12.353419450811423,10.302530869362402,14.80468697755442,8.623946325524875,16.423688640473788,11.21769699905299,83.10971779507898,9.233829150607562,16.71379620883248,,12.502409871284897,13.385605776644802,12.718882881915158,14.084291411983884,12.540747282275959,11.172550103627316,6.890820207156091,22.460784911324936,29.886141268990592,10.852418955101367,72.61239990838028,16.228478820695177,9.865639607236671,10.277211949431328,15.905581061962494,8.551672651394698,9.250482997702369,12.48564221421995,26.597059517924155,,28.69162748103014,22.538824968738123,15.064662537860556,32.50207089763635,10.536486300376861,29.382740539479638,11.681876354533186,21.95644360954676,9.908543424421714,37.65621614138546,8.150104067697507,18.321641051137792,19.698081520402326,16.248102583614735,21.057575868503825,25.96769688191093,79.55977243856465,24.870229818022136,,24.287169369589616,21.907628382927477,13.03594193700662,44.05395036608116,23.204769481006842,24.98150453642384,32.87301653384523,25.782071779394492,11.132876090347386,8.915116895477459,24.612232158952057,45.607900523390846,21.37084545436936,16.804598283532304,27.828669915407506,31.407800318821046,7.728805195086089,33.85564094095874,21.276742788460247,20.9524098941379,26.831814900688332,25.14446639211709,10.157448701891607,18.68480381612573,17.304790706647484,21.10401777474041,17.145361249648616,13.332811529500207,38.571607865544486,26.964514377600704
2018-05-24,22.997795893541053,13.394379169286845,12.850602772735314,11.656089464199162,11.566810302234847,16.238505671796787,15.13394630590952,10.948049390545362,7.680822393549111,12.75159859469431,14.960621149645764,10.46859067610928,9.285629502329206,9.495784894504627,8.56393093262801,10.594273763123251,12.471877593299002,14.457525041572124,9.618178362263121,11.621240768050757,13.442770556596145,11.247593605085088,13.346827832785358,8.754471728941049,13.95471457676681,12.372800146066599,33.58228206768774,9.32864535818915,9.758570438850114,,14.748239081625034,11.520293460555711,13.47049710807948,12.695557016115762,15.831873927933504,8.372518165492963,7.610800638377322,23.844678028101708,29.92019064621493,8.833620265405514,48.865467307257944,10.940950515396533,8.891578195180761,11.251579604513106,9.25737686816978,7.468487127795758,11.090943285576014,13.541677158546706,40.85905412512629,,29.23142180614094,20.747455741043165,15.09245576549115,23.937628003913456,9.86045618059253,29.465494581309002,12.52509180300243,21.040290788194294,11.843492096960787,33.349094523746786,11.405300701264505,26.219388123282393,41.48313244719568,19.30357849501873,21.10557221794539,18.196668865696484,43.677836561009364,23.32427460215918,,21.88730437315351,23.95419363853131,14.479995604897884,23.86612429551327,30.683567084552898,25.531339313339625,24.860699463445307,24.936210014845088,10.914290897809398,8.197746054741568,40.16655620595183,66.57885371360926,20.576848501066966,14.599693679761133,22.85455430791469,38.24302630138475,6.665982406268259,27.493410345407447,21.095360173033303,24.981647820002184,23.58987893994235,22.34999267794218,7.671775501738853,20.622228394017245,18.76602703303388,39.86487459013206,28.065170846083994,11.77514019458329,35.71458472835489,26.8027763988998
2018-05-25,28.016809792395314,11.988432432995817,12.712021946469491,13.109147814497915,10.489526420586904,14.455526785215724,11.23906529302261,9.259418151239164,8.53220157877224,11.091959246319709,12.032720342559388,12.393063399927474,9.349091419768037,10.615130492185067,8.262253482955817,12.090833093374751,10.71590398207148,12.78006586562383,8.924657321131983,12.655213178772408,11.567046230207549,9.34237554774811,13.063635400601775,9.076383554050555,16.939040942050745,10.261196070779265,51.104011042046416,8.049804380365766,10.595673988951901,,16.493729974563024,8.444843087574741,11.652549154638427,14.387253995112596,12.933176363146258,9.443053826239424,7.355475248896142,29.744770718967782,38.360200101379455,9.126185104680884,37.751791996504856,14.960087911940388,7.251301269152051,10.639891162109599,10.301853761060144,14.740041806717105,11.161519060518465,12.494195339368037,34.25395270900099,,17.65557059071153,23.574987554811262,11.390661640460726,33.086555580363964,10.592788897640009,22.036409532479666,11.973174531109706,22.661038849282683,14.244069182341999,45.15797099642903,11.683541566134679,22.53068282767566,20.152184331563998,19.89914676493462,20.976210390184836,36.728612505316015,56.32048070344098,21.98239502669516,,23.15950194137546,25.839472684293426,11.286497131528451,22.522114049626154,41.76311227697025,26.38991890058202,28.771308433329107,23.31868289564907,10.071670325543732,9.279731976815452,20.4876142607,56.22757617759296,20.868182363846607,18.931193697361444,24.623749835533893,17.680018925508794,14.575303069412227,30.624123044482268,20.167937329947247,30.549381448062523,23.078907178637444,21.854982507635484,11.699651123880088,20.594937991934504,20.401764327682898,26.94343751268572,9.213057400595455,12.298401170409063,24.394693225163902,25.280068864936005
2018-05-26,19.13465275151479,11.959144095424346,12.989438787057916,13.512115307848639,10.275726581605559,13.861081412396592,12.197288825182312,7.702351386844593,9.098555341708696,12.125876477111865,9.167052866137952,13.452061369890268,11.89889178905598,9.692469091482367,8.863727416065695,12.58679047344924,10.33760707045762,12.185583057701658,9.96677249952227,19.959739682393373,14.175105314772473,9.700719900753473,13.24102337188064,9.11144373272965,18.615385263610943,7.507295692642671,48.08671666292356,8.378538385837624,9.875589251518972,,13.989277312482896,10.530262368050344,14.120800067838864,10.966465352258805,13.949671662720988,8.241769133954364,7.105508216058174,22.227909759295148,37.568154247567826,10.389390287560845,53.41376561470702,13.324315126939545,10.030871512133556,9.81024798957997,11.07523317079586,15.689742102413915,9.734910169757976,10.916098349222905,41.03286272647098,,45.14332134536669,22.56336424589261,11.06150778895352,22.616262309996248,10.105551994045483,21.810174121827316,9.729146572885956,27.72389469530223,10.838338023512582,33.96111647450835,7.438875630297609,25.940161461846504,35.93583910829942,18.713109007668667,16.010050968909688,23.47590890103262,7.212489168102786,16.28359319412063,,21.08656567008399,21.318959718567246,15.286555613072435,23.451889506574332,14.861288336669908,27.235442606028258,29.072594368994757,26.34974522357657,7.930432086639925,8.886054940993239,46.46871547970024,47.51140799296189,22.99022325432668,12.712040057529807,21.461674657929507,38.740731032756486,6.586540155343222,34.50256225739737,20.39139663411002,20.932786948858876,20.92660091786071,23.70391379160203,8.29920455607527,20.774761276367407,17.64187324168863,50.3522458949615,7.502056286739773,10.912835735819238,20.51819301734365,26.78068903907725
2018-05-27,20.07850200011159,13.002626818063364,10.40079647572883,12.375048244133604,10.773129894538496,11.74383629233061,13.212870145531397,6.751426661656958,13.263576651371029,10.19863351833988,12.964676231909282,8.732085600727888,10.594733622782819,12.246066846248654,9.289352765954854,8.660298936197627,9.330190909983836,12.671446406109252,9.36875083757733,14.276633012972919,11.51137419346846,12.640372310809061,13.920696598730652,8.743163966217024,11.745207538860702,8.541290069357418,24.13825086586408,8.376817553963058,9.44814365564973,,13.705757267611917,9.265304583961704,13.286477640606913,9.870783574965436,11.088099287469943,8.191648939588177,7.053005666690414,22.703120732728703,22.285456090916178,8.940379712442484,26.007446902229642,11.004651086435404,9.22614893936927,9.529724637582788,10.145155697129676,20.71904098373557,10.459493755801365,14.219156421575152,36.13254526424519,,22.676650716525536,21.98673585710273,11.870941434755215,27.297801173383903,10.44726394684672,20.507504369228066,10.438524544841927,19.805031777790003,9.795870851678869,35.17489846186797,9.979368380108827,22.839947849908967,10.491306631452769,17.11352776130344,18.229682635460232,11.987954205440811,29.762401016815062,20.676025666133288,,15.764254262054214,21.628680973891406,11.753275390243891,18.26124339111256,17.40588742954937,21.61033317910282,31.850064346033147,20.930903934463885,6.808958769646909,8.367318361089039,61.65303460204555,64.51351527623265,23.00503376528396,21.35317871010405,25.26604918048264,37.3747749864933,6.92691800900287,37.85213573450594,22.37257736163472,21.247416780131882,21.517659711152316,31.539777237716205,6.952292613241571,20.92159260349637,18.710082434916686,13.361381919012503,14.980341715464567,10.404620149190638,9.995436773974463,26.051303058437796
2018-05-28,26.905906962683364,10.954198691365974,10.684440968291847,14.641614554437833,8.642563366727027,15.02545360144125,10.754158005161493,8.978486623357625,7.569116468913243,14.020894459912302,11.598323165772058,12.003344318673708,13.68940970865675,10.581451334138325,8.369410997827956,11.855595872054744,8.803369541695579,12.756486640163514,9.360891722978696,13.37414647161388,12.325306195568137,13.908514242054517,12.884960288346706,9.74720641801873,16.90303247064297,10.146266362881764,34.66167295517171,7.369326779202057,7.994586845177014,,11.67482079643755,14.391073133557494,11.483159986520553,13.386610396798497,14.43258104446609,10.551780226858787,11.786096947251025,19.729958439451977,26.546933777734175,9.222197867371158,16.94393106690416,14.89617288430845,9.5360739731059,10.282539023624748,8.920525186323529,23.111525037414832,12.668542032931523,11.48103625760267,27.671231450732364,,32.29790173376501,22.433436737134503,10.973689071346755,27.742833062626566,13.241715188825628,20.809382309925184,9.487051723872218,20.9073252031472,15.080620945685496,36.814156934576594,9.937142986738836,32.10430148421195,19.26888578271612,23.242423435535915,15.927372736446388,16.502377977654582,12.804248817395647,16.6098381176967,,19.592943368043745,24.590941096844038,12.982275385866231,13.83128228268563,35.65064935263741,24.52104464389493,23.118091765712613,20.823039762545417,7.7923372247789215,8.802722070416396,34.69887197769138,33.77623428631591,18.134060130203757,13.955383802343347,26.618367720624132,14.374220794473551,5.632982813275139,41.34976471939988,16.75816317385476,21.47612029970008,28.987280925932243,22.678925940925748,10.699652337818915,21.705269173433376,30.440729008940576,5.81047760515433,13.335041082301421,11.838452695078773,45.21231195571569,22.96204613105546
2018-05-29,24.579186974020264,14.968974739574458,11.481803148885389,10.406486485430543,9.29591019865245,17.527190214113805,17.310573716880825,8.805521139439367,7.425777922452727,10.785091144170915,9.554696705196744,11.009448839207664,11.612273546219436,9.398617306443626,8.959612389608196,11.513397529586658,9.582698255353684,16.96453874309764,8.441601420807617,20.351678968227528,14.942679283194197,14.671059585635414,11.878265465435433,8.769027579135784,17.72664285011311,11.73288664930125,30.071012062527036,7.7420454083700125,13.500789293545115,,14.056586138121244,9.121974465028858,13.850564883915508,13.01778831938704,13.909510173600736,9.865603421249864,8.355367742181423,25.849951021789067,24.986044898753775,12.0624283958204,40.91273111480981,11.108293809169352,8.657971792482947,10.376320351253,9.097612022980616,10.24287639194597,9.178481570029726,10.1626985457325,71.19859440346585,,41.261480385305575,22.911100819091374,15.065143314327695,27.229069847133598,9.530140048964093,22.545917732481662,13.573163484272232,28.689335644170296,8.872024094227484,34.158704434511336,9.878665907454867,24.063940715888112,22.50111288072686,22.85518515985489,19.460998441338635,79.48511853509639,31.746401855473803,17.68957287961883,,20.867545510339916,21.477143055535123,14.242390623607713,34.32640209292493,43.54988166295223,23.787016058714002,26.0889205671205,24.302078422633546,9.472097680768382,8.35764633586149,13.589705411885063,33.08531809624039,23.996832594711414,22.18258250411174,27.967899151887156,47.6811094989282,8.433457313122078,28.535203995467374,16.686207546197966,22.48636362406921,19.731667100550442,23.653280061060094,13.691333854182991,23.86392616524527,18.82082175986157,56.23447053510539,25.18308247927355,12.552837925905107,21.43469744469127,24.698468407611536
2018-05-30,22.905645914545435,12.50045657987196,12.88311328755052,11.69963761011921,9.981115269873325,16.12742343623533,11.944424019320753,8.71829460824996,6.938416349926533,10.833028599191364,12.641628646893027,12.720664819595306,13.826050715262253,11.004999505870344,9.455853579325423,13.226097275709376,10.060689502583303,10.623554988071641,9.04115751273094,12.248046739789702,13.076659616175345,14.53808541575925,12.071250291181693,10.838829995951372,15.147124705817046,12.368348650182991,49.38149827451319,9.63266517304999,12.153092539221836,,14.129388718788517,11.44332779887204,14.33788794240398,12.745386368049244,15.719454501647045,12.495072094530292,8.278300592319473,22.294601587878052,38.45498771616998,10.683204153305251,20.0691814592535,16.49564558612486,11.624928164226565,10.401709434825749,10.036816603111895,9.176478258809247,11.875796465657846,12.127722683583242,69.27340291274214,,22.9800450514031,19.836730110854173,15.015002151022236,25.556878295256347,10.33140081386159,26.929719822998866,8.723115474795689,28.152693510201463,11.220624237316668,36.27255638339744,9.47778146058284,5.574556836966632,33.071663192969396,24.42281355254874,22.44100141211215,19.43637147802758,15.066849767113293,21.765093504126863,,23.195604061298592,27.146644761845444,13.224610496422361,23.045446662143643,25.572600334709566,29.179656335386582,28.570265093723304,23.72558346172492,12.526665106204991,7.834253810034035,52.559082570056916,55.137948536658214,21.814411207852668,20.177227436086845,25.015951512461424,16.354682378887265,9.34824986051108,48.693702224335105,18.137963043572917,25.977727143537795,30.023033801954387,27.42213375829291,8.327536427206825,24.55123585227142,19.12673640244454,51.66376973219411,20.62016159254248,12.486867798583983,43.684754228366145,26.165626945234113
2018-05-31,27.13182810933723,12.934897188755635,12.67046374548259,12.85182439856685,13.95450791066393,14.320010671197021,11.502777285483125,10.092492155518526,7.554436928109396,10.816979960294839,12.986198505873011,10.874889712888201,12.431282847262754,13.495094011584154,9.487379047481916,11.640791615691285,9.600241143549308,16.446750573603772,9.963540390930797,13.491784589578762,14.57605462952868,15.162471338353495,15.314481659818457,9.9914149786567,17.94546197195021,11.286619307210374,52.2860995782229,8.101099792507355,15.631845104288514,,14.490154414480696,10.817482612827666,15.329816011970395,15.174764894774038,13.47556559201287,8.875439325114185,12.89354021350955,24.810296201367517,37.790645403327,11.747114132225107,68.86641138998017,14.362184005909196,9.684819447955213,12.535197516167512,11.892205843572727,6.865625856268925,13.014974127322414,11.943099888298004,52.20496331434787,,63.645494498825286,24.039239606449986,11.460394120039908,40.65355595792764,9.389466280245726,28.29907278687906,8.728847224125388,27.098202536411563,15.924843230935611,35.85661425775462,10.047383693340539,3.4300000000000033,20.17324701772363,27.212752743210782,35.85389394082425,28.965071992928927,5.912253941321082,25.09692711192781,,24.217085902933572,27.44792702947127,12.855522978098342,46.98839010270989,31.438567457973072,38.25388168438141,36.37903297832085,31.904641839268766,11.471560064591426,9.80144591908514,82.59321239262543,22.648077916974167,15.197836510551404,29.934396360283355,30.715769293922392,24.08850348195172,8.83385083941659,34.57011118758923,25.77451037009098,28.214681419134973,26.445051820602863,24.193405264223998,9.27124410362038,34.71292201571777,29.425664144762482,7.212489168102786,14.267146526197871,14.152633974842018,14.758603479552754,34.50496748083056
2018-06-01,,13.074007086173632,11.97103537518464,12.349359166067078,10.548525396495554,16.166910714694435,12.75743196348983,9.196075444589308,8.08922852500992,13.13164933364207,11.72607167029586,11.52904036289492,12.392356129783524,10.535096110494083,11.447329355319765,10.284506758925447,10.80480074502927,13.969075636451638,10.556701556911403,14.343720037457866,11.816681958969525,14.095297143609919,14.111731835986335,10.254179719789457,17.18856105055712,8.911487523813507,39.00475584833059,9.25107862281145,9.470695880820918,,14.432428655904017,9.501286395481966,14.030566804764398,12.424950676054179,17.07187964475669,8.971100743733562,7.717833382776816,,,9.652715972555361,29.80372712033108,13.481287485849274,8.76020140890713,11.558693922357008,12.405083980880098,,11.343109073213236,12.40865631168981,36.39254044443723,,,,10.93975002555194,,8.642807442244926,60.65509471005477,11.69191907551479,28.14776159652374,13.605003379560856,,11.05456957991966,,,27.758892344015933,,39.67376400091123,,41.696165007871365,,,17.93727682787998,16.090228864285848,,,49.83099996129776,11.958307572562264,36.8586904572344,8.428424165739768,7.06001718531153,,,,,33.65840806296895,,8.210454465279438,27.66888764641151,41.52822564232669,47.474474545099845,,24.30691396838905,9.403273218653382,13.456649268068537,49.42561178174732,,,14.886682692291993,,53.927776505135824
2018-06-02,,10.830157125704567,12.362440754616335,12.540646843482607,9.983136879863254,14.252330088333206,10.445060664973148,8.408864860449727,8.337796888887455,12.005719077016701,11.919526990212727,12.606220879260842,10.844015364968936,12.623465676241027,14.449773046923248,11.289810746903463,13.9839956210434,12.53086668937543,8.73581405301296,14.234936923190736,11.93540599875768,13.244383113889828,14.48974324097101,11.2253728793499,19.765135248779895,9.428819431541157,110.42331444065071,8.241616383930193,13.70669373451118,,13.411094481898465,9.660187343911511,15.483134934191995,13.405783044090308,12.995762760034504,9.731058347172839,8.301821412968444,,,9.14717089356251,24.317462278508145,14.880535830156155,9.053270119702322,10.378752688230243,10.519185335549668,,12.346859783248785,15.55217527984638,54.14196374773951,,,,11.464561554766753,,8.587657259067285,20.28879986593589,10.289905752276141,31.05462758973036,13.566801173848587,,8.336305804516789,,,32.45806337537269,,36.404337333162196,,14.637956381714186,,,79.77578705346629,12.137651249072887,,,51.25172791333541,,49.08795799378907,8.174662537768272,10.258123892145942,,,,,7.482554830117471,,8.063676637840938,92.7959046304872,,0.9758073580374349,,34.36587243005461,9.765132058516961,24.044131013419392,22.89482983848828,,,12.73847861625401,,74.2476819906067
